date,BTC-USD,ETH-USD,fng_value,cpi_value,fed_rates_value,confidence,bullish_ratio,bearish_ratio,tweet_count
2021-01-01,29374.15234375,730.3675537109375,94,262.639,0.09,0.7863,0.0,0.0,0.0
2021-01-02,32127.267578125,774.5349731445312,94,262.639,0.09,0.7993,0.0,0.0,0.0
2021-01-03,32782.0234375,975.5076904296876,93,262.639,0.09,0.823,0.0,0.0,0.0
2021-01-04,31971.9140625,1040.2330322265625,94,262.639,0.09,0.8367,0.0,0.0,0.0
2021-01-05,33992.4296875,1100.006103515625,93,262.639,0.09,0.8295,0.0,0.0,0.0
2021-01-06,36824.36328125,1207.1121826171875,95,262.639,0.09,0.8526,0.0,0.0,0.0
2021-01-07,39371.04296875,1225.6781005859375,91,262.639,0.09,0.8711,0.0,0.0,0.0
2021-01-08,40797.609375,1224.1971435546875,93,262.639,0.09,0.8878,0.0,0.0,0.0
2021-01-09,40254.546875,1281.0772705078125,93,262.639,0.09,0.8999,0.0,0.0,0.0
2021-01-10,38356.44140625,1262.2467041015625,94,262.639,0.09,0.9063,0.0,0.0,0.0
2021-01-11,35566.65625,1090.1453857421875,90,262.639,0.09,0.8856,0.0,0.0,0.0
2021-01-12,33922.9609375,1043.4345703125,84,262.639,0.09,0.8682,0.0,0.0,0.0
2021-01-13,37316.359375,1130.7393798828125,78,262.639,0.09,0.8617,0.0,0.0,0.0
2021-01-14,39187.328125,1218.4530029296875,83,262.639,0.09,0.8768,0.0,0.0,0.0
2021-01-15,36825.3671875,1171.8345947265625,88,262.639,0.09,0.8876,1.0,0.0,3.0
2021-01-16,36178.140625,1233.53759765625,84,262.639,0.09,0.8701,0.3333333333333333,0.6666666666666666,3.0
2021-01-17,35791.27734375,1230.1722412109375,79,262.639,0.09,0.8531,0.3333333333333333,0.0,3.0
2021-01-18,36630.07421875,1257.279541015625,79,262.639,0.09,0.8537,1.0,0.0,1.0
2021-01-19,36069.8046875,1377.2958984375,80,262.639,0.09,0.8537,0.0,1.0,1.0
2021-01-20,35547.75,1382.2740478515625,78,262.639,0.09,0.8532,0.5,0.0,4.0
2021-01-21,30825.69921875,1121.5709228515625,75,262.639,0.09,0.8361,0.75,0.0,4.0
2021-01-22,33005.76171875,1236.51220703125,40,262.639,0.09,0.8109,1.0,0.0,3.0
2021-01-23,32067.642578125,1230.9906005859375,74,262.639,0.09,0.8182,0.0,0.0,0.0
2021-01-24,32289.37890625,1391.609375,70,262.639,0.09,0.8112,0.0,0.0,0.0
2021-01-25,32366.392578125,1324.414794921875,74,262.639,0.09,0.8116,0.6666666666666666,0.0,3.0
2021-01-26,32569.849609375,1357.05810546875,71,262.639,0.09,0.8177,0.25,0.25,4.0
2021-01-27,30432.546875,1253.1871337890625,78,262.639,0.09,0.8036,0.25,0.0,4.0
2021-01-28,33466.09765625,1332.4921875,55,262.639,0.09,0.7854,0.8,0.0,5.0
2021-01-29,34316.38671875,1382.5228271484375,77,262.639,0.09,0.809,0.0,0.0,2.0
2021-01-30,34269.5234375,1376.115478515625,76,262.639,0.09,0.8168,0.6666666666666666,0.0,6.0
2021-01-31,33114.359375,1314.9862060546875,78,262.639,0.09,0.8178,0.25,0.0,4.0
2021-02-01,33537.17578125,1369.04052734375,77,263.573,0.08,0.8037,1.0,0.0,4.0
2021-02-02,35510.2890625,1515.1937255859375,76,263.573,0.08,0.8213,0.5,0.3333333333333333,12.0
2021-02-03,37472.08984375,1660.9095458984375,78,263.573,0.08,0.831,0.5,0.0,6.0
2021-02-04,36926.06640625,1594.7626953125,80,263.573,0.08,0.8533,0.7142857142857143,0.1428571428571428,7.0
2021-02-05,38144.30859375,1718.65087890625,81,263.573,0.08,0.8588,0.8,0.0,5.0
2021-02-06,39266.01171875,1677.8468017578125,84,263.573,0.08,0.8643,0.6666666666666666,0.3333333333333333,3.0
2021-02-07,38903.44140625,1614.227783203125,86,263.573,0.08,0.8654,0.0,0.0,0.0
2021-02-08,46196.46484375,1746.6168212890625,83,263.573,0.08,0.8724,0.0,0.0,0.0
2021-02-09,46481.10546875,1768.0350341796875,95,263.573,0.08,0.9081,0.0,0.0,0.0
2021-02-10,44918.18359375,1744.243408203125,92,263.573,0.08,0.9251,0.0,0.0,0.0
2021-02-11,47909.33203125,1783.7979736328125,93,263.573,0.08,0.9172,0.0,0.0,0.0
2021-02-12,47504.8515625,1843.5325927734373,92,263.573,0.08,0.9331,0.0,0.0,0.0
2021-02-13,47105.515625,1814.10986328125,92,263.573,0.08,0.9384,0.0,0.0,0.0
2021-02-14,48717.2890625,1805.0841064453125,95,263.573,0.08,0.9352,0.0,0.0,0.0
2021-02-15,47945.05859375,1779.791015625,93,263.573,0.08,0.944,0.0,0.0,0.0
2021-02-16,49199.87109375,1781.0675048828125,95,263.573,0.08,0.9342,0.0,0.0,0.0
2021-02-17,52149.0078125,1848.458251953125,95,263.573,0.08,0.9442,0.0,0.0,0.0
2021-02-18,51679.796875,1937.44921875,91,263.573,0.08,0.9547,0.0,0.0,0.0
2021-02-19,55888.1328125,1960.164794921875,93,263.573,0.08,0.957,0.0,0.0,0.0
2021-02-20,56099.51953125,1919.5340576171875,91,263.573,0.08,0.9684,0.0,0.0,0.0
2021-02-21,57539.9453125,1935.60107421875,91,263.573,0.08,0.9754,0.0,0.0,0.0
2021-02-22,54207.3203125,1781.992919921875,94,263.573,0.08,0.9769,0.0,0.0,0.0
2021-02-23,48824.42578125,1570.2039794921875,94,263.573,0.08,0.9669,0.0,0.0,0.0
2021-02-24,49705.33203125,1626.57568359375,76,263.573,0.08,0.9558,0.0,0.0,0.0
2021-02-25,47093.8515625,1475.7037353515625,79,263.573,0.08,0.9533,0.0,0.0,0.0
2021-02-26,46339.76171875,1446.03369140625,55,263.573,0.08,0.9351,0.0,0.0,0.0
2021-02-27,46188.453125,1459.97314453125,56,263.573,0.08,0.9314,0.0,0.0,0.0
2021-02-28,45137.76953125,1416.0489501953125,55,263.573,0.08,0.9188,0.0,0.0,0.0
2021-03-01,49631.2421875,1564.7076416015625,38,264.847,0.07,0.9222,0.0,0.0,0.0
2021-03-02,48378.98828125,1492.6087646484375,78,264.847,0.07,0.9373,0.0,0.0,0.0
2021-03-03,50538.2421875,1575.8531494140625,78,264.847,0.07,0.9375,0.0,0.0,0.0
2021-03-04,48561.16796875,1541.914306640625,84,264.847,0.07,0.9295,0.0,0.0,0.0
2021-03-05,48927.3046875,1533.2750244140625,77,264.847,0.07,0.9271,0.0,0.0,0.0
2021-03-06,48912.3828125,1654.7415771484375,77,264.847,0.07,0.927,0.0,0.0,0.0
2021-03-07,51206.69140625,1723.15380859375,76,264.847,0.07,0.9206,0.0,0.0,0.0
2021-03-08,52246.5234375,1834.7279052734373,81,264.847,0.07,0.9366,0.0,0.0,0.0
2021-03-09,54824.1171875,1868.048828125,81,264.847,0.07,0.9402,0.0,0.0,0.0
2021-03-10,56008.55078125,1799.166259765625,68,264.847,0.07,0.9532,0.0,0.0,0.0
2021-03-11,57805.12109375,1826.1949462890625,73,264.847,0.07,0.9555,0.0,0.0,0.0
2021-03-12,57332.08984375,1772.1024169921875,70,264.847,0.07,0.9669,0.0,0.0,0.0
2021-03-13,61243.0859375,1924.6854248046875,74,264.847,0.07,0.9662,0.0,0.0,0.0
2021-03-14,59302.31640625,1854.5643310546875,78,264.847,0.07,0.9785,0.6666666666666666,0.3333333333333333,3.0
2021-03-15,55907.19921875,1791.7022705078125,76,264.847,0.07,0.98,1.0,0.0,3.0
2021-03-16,56804.90234375,1806.9718017578125,71,264.847,0.07,0.9695,1.0,0.0,4.0
2021-03-17,58870.89453125,1823.4493408203125,71,264.847,0.07,0.9706,1.0,0.0,3.0
2021-03-18,57858.921875,1782.8551025390625,72,264.847,0.07,0.9787,0.625,0.25,8.0
2021-03-19,58346.65234375,1817.6241455078125,71,264.847,0.07,0.9731,0.8,0.2,5.0
2021-03-20,58313.64453125,1812.6346435546875,75,264.847,0.07,0.9715,0.3333333333333333,0.3333333333333333,3.0
2021-03-21,57523.421875,1788.217041015625,73,264.847,0.07,0.9696,0.0,0.3333333333333333,3.0
2021-03-22,54529.14453125,1691.333984375,70,264.847,0.07,0.9656,0.2,0.4,5.0
2021-03-23,54738.9453125,1678.650146484375,66,264.847,0.07,0.9545,0.5,0.0,2.0
2021-03-24,52774.265625,1593.4134521484375,65,264.847,0.07,0.9449,0.6,0.0,5.0
2021-03-25,51704.16015625,1595.3592529296875,60,264.847,0.07,0.9384,0.5,0.5,2.0
2021-03-26,55137.3125,1702.842041015625,54,264.847,0.07,0.9326,0.6666666666666666,0.0,3.0
2021-03-27,55973.51171875,1716.49462890625,65,264.847,0.07,0.9531,0.75,0.0,4.0
2021-03-28,55950.74609375,1691.35595703125,74,264.847,0.07,0.9584,0.2,0.2,5.0
2021-03-29,57750.19921875,1819.6849365234373,72,264.847,0.07,0.9547,0.75,0.25,4.0
2021-03-30,58917.69140625,1846.03369140625,72,264.847,0.07,0.9594,0.8333333333333334,0.0,6.0
2021-03-31,58918.83203125,1918.362060546875,76,264.847,0.07,0.9607,0.5714285714285714,0.1428571428571428,7.0
2021-04-01,59095.80859375,1977.27685546875,74,266.625,0.07,0.9563,0.5,0.0,6.0
2021-04-02,59384.3125,2143.2255859375,74,266.625,0.07,0.9569,0.5,0.25,4.0
2021-04-03,57603.890625,2028.4224853515625,73,266.625,0.07,0.9521,0.6666666666666666,0.3333333333333333,3.0
2021-04-04,58758.5546875,2093.122802734375,74,266.625,0.07,0.949,0.3333333333333333,0.3333333333333333,3.0
2021-04-05,59057.87890625,2107.88720703125,71,266.625,0.07,0.9573,0.3333333333333333,0.3333333333333333,3.0
2021-04-06,58192.359375,2118.37890625,75,266.625,0.07,0.9547,0.0,0.0,0.0
2021-04-07,56048.9375,1971.0772705078125,72,266.625,0.07,0.9602,0.0,0.0,0.0
2021-04-08,58323.953125,2088.57373046875,73,266.625,0.07,0.9434,0.0,0.0,0.0
2021-04-09,58245.00390625,2072.10888671875,70,266.625,0.07,0.9537,0.0,0.0,0.0
2021-04-10,59793.234375,2135.942138671875,70,266.625,0.07,0.9556,0.0,0.0,0.0
2021-04-11,60204.96484375,2157.656982421875,76,266.625,0.07,0.9579,0.0,0.0,0.0
2021-04-12,59893.453125,2139.353271484375,74,266.625,0.07,0.9604,0.0,0.0,0.0
2021-04-13,63503.45703125,2299.187744140625,74,266.625,0.07,0.9615,0.0,0.0,0.0
2021-04-14,63109.6953125,2435.10498046875,75,266.625,0.07,0.9617,0.0,0.0,0.0
2021-04-15,63314.01171875,2519.1162109375,79,266.625,0.07,0.9733,0.0,0.0,0.0
2021-04-16,61572.7890625,2431.946533203125,78,266.625,0.07,0.9498,0.0,0.0,0.0
2021-04-17,60683.8203125,2344.89501953125,76,266.625,0.07,0.9379,0.0,0.0,0.0
2021-04-18,56216.18359375,2237.136962890625,79,266.625,0.07,0.9438,0.0,0.0,0.0
2021-04-19,55724.265625,2166.188720703125,74,266.625,0.07,0.9205,0.0,0.0,0.0
2021-04-20,56473.03125,2330.2109375,73,266.625,0.07,0.9294,0.0,0.0,0.0
2021-04-21,53906.08984375,2364.751708984375,73,266.625,0.07,0.9169,0.0,0.0,0.0
2021-04-22,51762.2734375,2403.53515625,65,266.625,0.07,0.9214,0.0,0.0,0.0
2021-04-23,51093.65234375,2363.586181640625,55,266.625,0.07,0.9043,0.0,0.0,0.0
2021-04-24,50050.8671875,2211.625732421875,37,266.625,0.07,0.8999,0.0,0.0,0.0
2021-04-25,49004.25390625,2316.0595703125,31,266.625,0.07,0.8859,0.0,0.0,0.0
2021-04-26,54021.75390625,2534.481689453125,27,266.625,0.07,0.8693,0.0,0.0,0.0
2021-04-27,55033.1171875,2662.865234375,50,266.625,0.07,0.8992,0.0,0.0,0.0
2021-04-28,54824.703125,2746.380126953125,59,266.625,0.07,0.9044,0.0,0.0,0.0
2021-04-29,53555.109375,2756.876953125,52,266.625,0.07,0.8909,0.0,0.0,0.0
2021-04-30,57750.17578125,2773.20703125,51,266.625,0.07,0.8988,0.0,0.0,0.0
2021-05-01,57828.05078125,2945.892822265625,68,268.404,0.06,0.9092,0.0,0.0,0.0
2021-05-02,56631.078125,2952.05615234375,66,268.404,0.06,0.9212,0.0,0.0,0.0
2021-05-03,57200.29296875,3431.086181640625,61,268.404,0.06,0.9218,0.0,0.0,0.0
2021-05-04,53333.5390625,3253.62939453125,68,268.404,0.06,0.9207,0.0,0.0,0.0
2021-05-05,57424.0078125,3522.783203125,48,268.404,0.06,0.9018,0.0,0.0,0.0
2021-05-06,56396.515625,3490.88037109375,65,268.404,0.06,0.9144,0.0,0.0,0.0
2021-05-07,57356.40234375,3484.72900390625,64,268.404,0.06,0.9163,0.0,0.0,0.0
2021-05-08,58803.77734375,3902.647705078125,67,268.404,0.06,0.9217,0.0,0.0,0.0
2021-05-09,58232.31640625,3928.8447265625,73,268.404,0.06,0.9283,0.0,0.0,0.0
2021-05-10,55859.796875,3952.2939453125,72,268.404,0.06,0.9258,0.0,0.0,0.0
2021-05-11,56704.57421875,4168.701171875,61,268.404,0.06,0.9108,0.0,0.0,0.0
2021-05-12,49150.53515625,3785.8486328125,68,268.404,0.06,0.9108,0.6666666666666666,0.1666666666666666,6.0
2021-05-13,49716.19140625,3715.1484375,31,268.404,0.06,0.8751,0.1428571428571428,0.1428571428571428,7.0
2021-05-14,49880.53515625,4079.057373046875,26,268.404,0.06,0.8634,0.6666666666666666,0.3333333333333333,3.0
2021-05-15,46760.1875,3638.1220703125,27,268.404,0.06,0.8533,0.0,0.0,2.0
2021-05-16,46456.05859375,3587.506103515625,20,268.404,0.06,0.8415,0.75,0.0,4.0
2021-05-17,43537.51171875,3282.397705078125,27,268.404,0.06,0.8236,0.5714285714285714,0.1428571428571428,7.0
2021-05-18,42909.40234375,3380.070068359375,21,268.404,0.06,0.8008,0.6,0.2,5.0
2021-05-19,37002.44140625,2460.67919921875,23,268.404,0.06,0.7875,0.0,0.0,3.0
2021-05-20,40782.73828125,2784.294189453125,11,268.404,0.06,0.7528,0.0,0.5,2.0
2021-05-21,37304.69140625,2430.621337890625,19,268.404,0.06,0.7643,0.8333333333333334,0.0,6.0
2021-05-22,37536.6328125,2295.70556640625,12,268.404,0.06,0.7464,0.6,0.0,5.0
2021-05-23,34770.58203125,2109.579833984375,14,268.404,0.06,0.7369,1.0,0.0,2.0
2021-05-24,38705.98046875,2643.591064453125,10,268.404,0.06,0.728,0.5714285714285714,0.2857142857142857,7.0
2021-05-25,38402.22265625,2706.62890625,22,268.404,0.06,0.7446,1.0,0.0,1.0
2021-05-26,39294.19921875,2888.69873046875,22,268.404,0.06,0.739,0.6666666666666666,0.0,6.0
2021-05-27,38436.96875,2736.488525390625,27,268.404,0.06,0.7435,0.6666666666666666,0.0,6.0
2021-05-28,35697.60546875,2419.90625,21,268.404,0.06,0.7228,0.75,0.25,4.0
2021-05-29,34616.06640625,2279.51416015625,18,268.404,0.06,0.7022,0.5,0.0,2.0
2021-05-30,35678.12890625,2390.305419921875,10,268.404,0.06,0.6957,0.0,1.0,1.0
2021-05-31,37332.85546875,2714.9453125,18,268.404,0.06,0.7075,0.3333333333333333,0.0,3.0
2021-06-01,36684.92578125,2633.518310546875,20,270.71,0.08,0.7159,0.3333333333333333,0.0,3.0
2021-06-02,37575.1796875,2706.125,23,270.71,0.08,0.7257,0.0,1.0,1.0
2021-06-03,39208.765625,2855.12646484375,24,270.71,0.08,0.7223,0.0,0.0,0.0
2021-06-04,36894.40625,2688.195068359375,27,270.71,0.08,0.7188,0.0,0.0,0.0
2021-06-05,35551.95703125,2630.576904296875,24,270.71,0.08,0.7018,0.0,0.0,0.0
2021-06-06,35862.37890625,2715.0927734375,17,270.71,0.08,0.6983,0.0,0.0,0.0
2021-06-07,33560.70703125,2590.26318359375,15,270.71,0.08,0.6905,0.0,0.0,0.0
2021-06-08,33472.6328125,2517.438720703125,13,270.71,0.08,0.6803,0.0,0.0,0.0
2021-06-09,37345.12109375,2608.26708984375,14,270.71,0.08,0.673,0.0,0.0,0.0
2021-06-10,36702.59765625,2471.5185546875,21,270.71,0.08,0.6954,0.0,0.0,0.0
2021-06-11,37334.3984375,2353.768798828125,21,270.71,0.08,0.6845,0.0,0.0,0.0
2021-06-12,35552.515625,2372.484375,28,270.71,0.08,0.694,0.0,0.0,0.0
2021-06-13,39097.859375,2508.3916015625,23,270.71,0.08,0.6896,0.0,0.0,0.0
2021-06-14,40218.4765625,2537.89111328125,28,270.71,0.08,0.7061,0.0,0.0,0.0
2021-06-15,40406.26953125,2610.936767578125,38,270.71,0.08,0.7186,0.0,0.0,0.0
2021-06-16,38347.0625,2367.66357421875,33,270.71,0.08,0.72,0.0,0.0,0.0
2021-06-17,38053.50390625,2372.001953125,26,270.71,0.08,0.71,0.0,0.0,0.0
2021-06-18,35787.24609375,2231.733154296875,25,270.71,0.08,0.6973,0.0,0.0,0.0
2021-06-19,35615.87109375,2178.4990234375,23,270.71,0.08,0.6683,0.0,0.0,0.0
2021-06-20,35698.296875,2246.364501953125,21,270.71,0.08,0.6695,0.0,0.0,0.0
2021-06-21,31676.693359375,1888.447509765625,23,270.71,0.08,0.6648,0.0,0.0,0.0
2021-06-22,32505.66015625,1874.9500732421875,10,270.71,0.08,0.631,0.0,0.0,0.0
2021-06-23,33723.02734375,1989.736328125,14,270.71,0.08,0.6282,0.0,0.0,0.0
2021-06-24,34662.4375,1988.456298828125,22,270.71,0.08,0.6432,0.0,0.0,0.0
2021-06-25,31637.779296875,1813.21728515625,27,270.71,0.08,0.6453,0.0,0.0,0.0
2021-06-26,32186.27734375,1829.2392578125,20,270.71,0.08,0.6202,0.0,0.0,0.0
2021-06-27,34649.64453125,1978.8946533203125,22,270.71,0.08,0.6018,0.0,0.0,0.0
2021-06-28,34434.3359375,2079.657470703125,25,270.71,0.08,0.6306,0.0,0.0,0.0
2021-06-29,35867.77734375,2160.768310546875,25,270.71,0.08,0.6385,0.0,0.0,0.0
2021-06-30,35040.8359375,2274.547607421875,28,270.71,0.08,0.6464,0.0,0.0,0.0
2021-07-01,33572.1171875,2113.60546875,28,271.965,0.1,0.6475,0.0,0.0,0.0
2021-07-02,33897.046875,2150.040283203125,21,271.965,0.1,0.6256,0.0,0.0,0.0
2021-07-03,34668.546875,2226.1142578125,24,271.965,0.1,0.6396,0.0,0.0,0.0
2021-07-04,35287.78125,2321.72412109375,27,271.965,0.1,0.6457,0.0,0.0,0.0
2021-07-05,33746.00390625,2198.58251953125,29,271.965,0.1,0.6552,0.0,0.0,0.0
2021-07-06,34235.1953125,2324.679443359375,20,271.965,0.1,0.6509,0.0,0.0,0.0
2021-07-07,33855.328125,2315.161865234375,28,271.965,0.1,0.6383,0.0,0.0,0.0
2021-07-08,32877.37109375,2120.0263671875,20,271.965,0.1,0.6361,0.4,0.0,5.0
2021-07-09,33798.01171875,2146.6923828125,20,271.965,0.1,0.6287,0.6666666666666666,0.0,3.0
2021-07-10,33520.51953125,2111.403564453125,20,271.965,0.1,0.641,0.3333333333333333,0.0,3.0
2021-07-11,34240.1875,2139.664794921875,20,271.965,0.1,0.628,0.4,0.6,5.0
2021-07-12,33155.84765625,2036.7210693359373,25,271.965,0.1,0.6258,0.6666666666666666,0.0,3.0
2021-07-13,32702.025390625,1940.083984375,20,271.965,0.1,0.6236,0.5,0.5,2.0
2021-07-14,32822.34765625,1994.331298828125,21,271.965,0.1,0.6315,0.625,0.125,8.0
2021-07-15,31780.73046875,1911.1756591796875,20,271.965,0.1,0.61,0.6666666666666666,0.1666666666666666,6.0
2021-07-16,31421.5390625,1880.3829345703125,22,271.965,0.1,0.614,1.0,0.0,3.0
2021-07-17,31533.068359375,1898.8251953125,15,271.965,0.1,0.607,0.5,0.1666666666666666,6.0
2021-07-18,31796.810546875,1895.5521240234373,19,271.965,0.1,0.611,0.0,0.0,1.0
2021-07-19,30817.83203125,1817.296630859375,24,271.965,0.1,0.6168,0.5,0.25,4.0
2021-07-20,29807.34765625,1787.5107421875,19,271.965,0.1,0.5878,0.6666666666666666,0.1666666666666666,6.0
2021-07-21,32110.693359375,1990.9708251953125,10,271.965,0.1,0.5921,0.625,0.125,8.0
2021-07-22,32313.10546875,2025.2027587890625,21,271.965,0.1,0.6066,0.0,0.0,1.0
2021-07-23,33581.55078125,2124.776611328125,23,271.965,0.1,0.6004,0.6666666666666666,0.0,6.0
2021-07-24,34292.4453125,2189.21875,22,271.965,0.1,0.6209,0.5,0.0,2.0
2021-07-25,35350.1875,2191.373779296875,27,271.965,0.1,0.6263,0.3333333333333333,0.3333333333333333,3.0
2021-07-26,37337.53515625,2233.36669921875,26,271.965,0.1,0.6344,0.4,0.1,10.0
2021-07-27,39406.94140625,2298.33349609375,32,271.965,0.1,0.6585,0.5,0.5,2.0
2021-07-28,39995.90625,2296.54541015625,50,271.965,0.1,0.6813,0.4,0.2,5.0
2021-07-29,40008.421875,2380.956787109375,50,271.965,0.1,0.6911,0.6666666666666666,0.0,3.0
2021-07-30,42235.546875,2466.96142578125,53,271.965,0.1,0.7034,0.4285714285714285,0.1428571428571428,7.0
2021-07-31,41626.1953125,2536.2099609375,60,271.965,0.1,0.7107,0.0,0.0,0.0
2021-08-01,39974.89453125,2561.85205078125,60,272.752,0.09,0.7089,0.0,0.0,0.0
2021-08-02,39201.9453125,2610.1533203125,48,272.752,0.09,0.6976,0.0,0.0,0.0
2021-08-03,38152.98046875,2502.349609375,48,272.752,0.09,0.6987,0.0,0.0,0.0
2021-08-04,39747.50390625,2724.619873046875,42,272.752,0.09,0.6771,0.0,0.0,0.0
2021-08-05,40869.5546875,2827.328857421875,50,272.752,0.09,0.6895,0.0,0.0,0.0
2021-08-06,42816.5,2890.941650390625,52,272.752,0.09,0.6938,0.0,0.0,0.0
2021-08-07,44555.80078125,3157.23876953125,69,272.752,0.09,0.7091,0.0,0.0,0.0
2021-08-08,43798.1171875,3013.732666015625,74,272.752,0.09,0.7119,0.0,0.0,0.0
2021-08-09,46365.40234375,3167.856201171875,65,272.752,0.09,0.7097,0.0,0.0,0.0
2021-08-10,45585.03125,3141.691162109375,71,272.752,0.09,0.7241,0.0,0.0,0.0
2021-08-11,45593.63671875,3164.2451171875,70,272.752,0.09,0.7186,0.0,0.0,0.0
2021-08-12,44428.2890625,3043.414306640625,70,272.752,0.09,0.72,0.0,0.0,0.0
2021-08-13,47793.3203125,3322.211669921875,70,272.752,0.09,0.7183,0.0,0.0,0.0
2021-08-14,47096.9453125,3265.443359375,76,272.752,0.09,0.7399,0.0,0.0,0.0
2021-08-15,47047.00390625,3310.504150390625,71,272.752,0.09,0.7454,0.0,0.0,0.0
2021-08-16,46004.484375,3156.509521484375,72,272.752,0.09,0.737,0.0,0.0,0.0
2021-08-17,44695.359375,3014.845947265625,72,272.752,0.09,0.7303,0.0,0.0,0.0
2021-08-18,44801.1875,3020.08984375,73,272.752,0.09,0.7079,0.0,0.0,0.0
2021-08-19,46717.578125,3182.7021484375,70,272.752,0.09,0.7139,0.0,0.0,0.0
2021-08-20,49339.17578125,3286.935302734375,70,272.752,0.09,0.7325,0.0,0.0,0.0
2021-08-21,48905.4921875,3226.083984375,78,272.752,0.09,0.7469,0.0,0.0,0.0
2021-08-22,49321.65234375,3242.115478515625,76,272.752,0.09,0.7452,0.0,0.0,0.0
2021-08-23,49546.1484375,3319.25732421875,79,272.752,0.09,0.7546,0.0,0.0,0.0
2021-08-24,47706.1171875,3172.456298828125,79,272.752,0.09,0.737,0.0,0.0,0.0
2021-08-25,48960.7890625,3224.915283203125,73,272.752,0.09,0.7325,0.0,0.0,0.0
2021-08-26,46942.21875,3100.325439453125,75,272.752,0.09,0.7323,0.0,0.0,0.0
2021-08-27,49058.66796875,3270.600830078125,71,272.752,0.09,0.7338,0.0,0.0,0.0
2021-08-28,48902.40234375,3244.4033203125,78,272.752,0.09,0.7363,0.0,0.0,0.0
2021-08-29,48829.83203125,3227.002685546875,72,272.752,0.09,0.7417,0.0,0.0,0.0
2021-08-30,47054.984375,3224.374267578125,73,272.752,0.09,0.7303,0.0,0.0,0.0
2021-08-31,47166.6875,3433.732666015625,73,272.752,0.09,0.7222,0.0,0.0,0.0
2021-09-01,48847.02734375,3834.828125,71,273.942,0.08,0.7191,0.0,0.0,0.0
2021-09-02,49327.72265625,3790.989990234375,74,273.942,0.08,0.7292,0.0,0.0,0.0
2021-09-03,50025.375,3940.61474609375,74,273.942,0.08,0.7361,0.0,0.0,0.0
2021-09-04,49944.625,3887.828369140625,72,273.942,0.08,0.7419,0.5,0.5,2.0
2021-09-05,51753.41015625,3952.133544921875,73,273.942,0.08,0.7477,0.2,0.2,5.0
2021-09-06,52633.53515625,3928.37939453125,79,273.942,0.08,0.7555,0.6666666666666666,0.3333333333333333,3.0
2021-09-07,46811.12890625,3426.394287109375,79,273.942,0.08,0.7467,0.5,0.0,2.0
2021-09-08,46091.390625,3497.315185546875,47,273.942,0.08,0.7197,0.5,0.0,4.0
2021-09-09,46391.421875,3427.340087890625,45,273.942,0.08,0.708,1.0,0.0,3.0
2021-09-10,44883.91015625,3211.505859375,46,273.942,0.08,0.7077,0.8,0.0,5.0
2021-09-11,45201.45703125,3270.278076171875,31,273.942,0.08,0.7038,1.0,0.0,1.0
2021-09-12,46063.26953125,3410.134521484375,32,273.942,0.08,0.7052,1.0,0.0,1.0
2021-09-13,44963.07421875,3285.51171875,44,273.942,0.08,0.7126,0.4,0.0,5.0
2021-09-14,47092.4921875,3429.169677734375,30,273.942,0.08,0.7051,0.3333333333333333,0.3333333333333333,3.0
2021-09-15,48176.34765625,3615.28271484375,49,273.942,0.08,0.7011,0.3333333333333333,0.3333333333333333,6.0
2021-09-16,47783.359375,3571.294921875,53,273.942,0.08,0.706,0.2,0.0,5.0
2021-09-17,47267.51953125,3398.538818359375,48,273.942,0.08,0.7086,0.8,0.2,5.0
2021-09-18,48278.36328125,3432.018310546875,50,273.942,0.08,0.7103,0.0,1.0,3.0
2021-09-19,47260.21875,3329.447998046875,53,273.942,0.08,0.7155,0.5,0.25,4.0
2021-09-20,42843.80078125,2958.993408203125,50,273.942,0.08,0.7052,1.0,0.0,5.0
2021-09-21,40693.67578125,2764.43115234375,27,273.942,0.08,0.6665,1.0,0.0,3.0
2021-09-22,43574.5078125,3077.867919921875,21,273.942,0.08,0.6563,0.5,0.0,2.0
2021-09-23,44895.09765625,3155.523681640625,27,273.942,0.08,0.6806,0.4285714285714285,0.1428571428571428,7.0
2021-09-24,42839.75,2931.669189453125,33,273.942,0.08,0.6801,0.3333333333333333,0.3333333333333333,3.0
2021-09-25,42716.59375,2925.565673828125,28,273.942,0.08,0.6699,0.4,0.2,5.0
2021-09-26,43208.5390625,3062.265380859375,27,273.942,0.08,0.6627,0.6,0.4,5.0
2021-09-27,42235.73046875,2934.138916015625,26,273.942,0.08,0.6686,0.0,1.0,1.0
2021-09-28,41034.54296875,2807.296630859375,25,273.942,0.08,0.6554,0.0,0.0,0.0
2021-09-29,41564.36328125,2853.143310546875,24,273.942,0.08,0.6452,0.0,0.0,0.0
2021-09-30,43790.89453125,3001.678955078125,20,273.942,0.08,0.665,0.0,0.0,0.0
2021-10-01,48116.94140625,3307.51611328125,27,276.528,0.08,0.672,0.0,0.0,0.0
2021-10-02,47711.48828125,3391.6943359375,54,276.528,0.08,0.711,0.0,0.0,0.0
2021-10-03,48199.953125,3418.358642578125,49,276.528,0.08,0.703,0.0,0.0,0.0
2021-10-04,49112.90234375,3380.089111328125,54,276.528,0.08,0.7042,0.0,0.0,0.0
2021-10-05,51514.8125,3518.5185546875,59,276.528,0.08,0.7131,0.0,0.0,0.0
2021-10-06,55361.44921875,3580.56201171875,68,276.528,0.08,0.7173,0.0,0.0,0.0
